#	Kanji	Reading	Definition	Frequency	Dispersion	6K #	Jisho
845	連絡	れんらく	connection, contact	76	0.92	4997	Jisho
846	止まる	とまる	stop	76	0.92	638	Jisho
847	一生懸命	いっしょうけんめい	hard, as hard as one can	75	0.74	1808	Jisho
848	用意	ようい	preparation	75	0.95	1218	Jisho
849	変	へん	strange, unusual, funny	75	0.8	973	Jisho
850	十二月	じゅうにがつ	December	75	0.75		Jisho
851	学ぶ	まなぶ	learn	75	0.88	4449	Jisho
852	突然	とつぜん	suddenly	75	0.92	5604	Jisho
853	首	くび	neck, head; firing, sacking (of an employee)	75	0.81	327	Jisho
854	設定	せってい	establishment	75	0.95		Jisho
855	ゆっくり	ゆっくり	slowly, leisurely; plenty of time	75	0.91	726	Jisho
856	目指す	めざす	aim, go toward	75	0.87	4605	Jisho
857	したがって	したがって	accordingly, consequently	75	0.77		Jisho
858	一月	いちがつ	January	75	0.73		Jisho
859	成す	なす	form, constitute	75	0.82		Jisho
860	集める	あつめる	gather, collect	74	0.98	1343	Jisho
861	失う	うしなう	lose	74	0.94	2870	Jisho
862	光	ひかり	light	74	0.92	5179	Jisho
863	並ぶ	ならぶ	line, stand in line	74	0.97	1182	Jisho
864	八月	はちがつ	August	74	0.72		Jisho
865	とく	とく	[shortened form of “te oku”]	74	0.71		Jisho
866	七月	しちがつ	July	74	0.73		Jisho
867	美しい	うつくしい	beautiful	74	0.9	378	Jisho
868	五月	ごがつ	May	74	0.76		Jisho
869	優しい	やさしい	gentle, tender, kind, friendly	74	0.91	362	Jisho
870	タバコ	たばこ	cigarette, tobacco	74	0.86		Jisho
871	後ろ	うしろ	behind, back	73	0.89	135	Jisho
872	六月	ろくがつ	June	73	0.73		Jisho
873	異なる	ことなる	be different	73	0.87	1270	Jisho
874	十一月	じゅういちがつ	November	73	0.73		Jisho
875	新た	あらた	another	73	0.82	2263	Jisho
876	飛行機	ひこうき	airplane	73	0.75	323	Jisho
877	婆さん	ばあさん	old lady; grandmother	73	0.75		Jisho
877	お婆さん	おばあさん	old lady; grandmother (with honorific)	73	0.75		Jisho
878	至る	いたる	lead to, get	73	0.9	3586	Jisho
879	午前	ごぜん	morning, a.m.	73	0.26	137	Jisho
880	育てる	そだてる	bring up, train, develop	73	0.95	850	Jisho
881	種類	しゅるい	kind, sort, variety	73	0.99	1090	Jisho
882	商品	しょうひん	goods, item of merchandise	73	0.95	722	Jisho
883	生じる	しょうじる	bring about, cause, arise	73	0.69	2344	Jisho
883	生じる	しょうずる	bring about, cause, arise	73	0.69	2344	Jisho
884	イギリス	いぎりす	United Kingdom, Britain, England	72	0.92		Jisho
885	大好き	だいすき	love	72	0.79	112	Jisho
886	語る	かたる	talk, tell	72	0.8	589	Jisho
887	胸	むね	chest, heart	72	0.85	372	Jisho
888	頼む	たのむ	ask, order	72	0.88	1159	Jisho
889	体験	たいけん	experience	72	0.9	4482	Jisho
890	材料	ざいりょう	materials, ingredient	72	0.94	1225	Jisho
891	広がる	ひろがる	spread, stretch	72	0.96	657	Jisho
892	きちんと	きちんと	precisely, accurately, neatly	72	0.98	2182	Jisho
893	そちら	そちら	your place; there; you	72	0.63	1501	Jisho
894	勝つ	かつ	win, defeat	72	0.88	246	Jisho
895	運動	うんどう	exercise	72	0.98	1015	Jisho
896	捨てる	すてる	throw away, abandon	72	0.92	1397	Jisho
897	幸せ	しあわせ	happy	72	0.87	1573	Jisho
898	通す	とうす	pass, show . . . into	72	0.95	4212	Jisho
899	横	よこ	side, beside	71	0.93	1473	Jisho
900	伴う	ともなう	accompany, involve	71	0.71	1967	Jisho
901	命	いのち	life	71	0.95	2964	Jisho
902	流れ	ながれ	stream, flow, current	71	0.99	5147	Jisho
903	育つ	そだつ	grow up	71	0.9	852	Jisho
904	ちなみに	ちなみに	by the way, incidentally	71	0.61		Jisho
905	予定	よてい	plan, schedule	71	0.89	964	Jisho
906	決して	けっして	never, by no means	71	0.94	2278	Jisho
907	馬	うま	horse	71	0.85	1739	Jisho
908	完全	かんぜん	perfect, complete	71	0.97	2859	Jisho
909	学生	がくせい	student	70	0.93	233	Jisho
910	風	かぜ	wind	70	0.92	748	Jisho
911	性格	せいかく	character, personality	70	0.97	2362	Jisho
912	死	し	death	70	0.82	2775	Jisho
913	位置	いち	position, location	70	0.98	1464	Jisho
914	発展	はってん	development	70	0.87	5557	Jisho
915	おかしい	おかしい	funny, amusing	70	0.94	936	Jisho
916	近所	きんじょ	neighborhood	70	0.77	780	Jisho
917	一本	いっぽん	one (long/cylindrical object)	70	0.93		Jisho
918	張る	はる	stretch, put up	70	0.93	5601	Jisho
919	ご飯	ごはん	rice, meal	70	0.8	146	Jisho
920	危険	きけん	danger, hazard	69	0.99	1209	Jisho
921	かしら	かしら	I wonder	69	0.83		Jisho
922	すなわち	すなわち	that is (to say), namely	69	0.69		Jisho
923	海外	かいがい	overseas, abroad, foreign	69	0.97	485	Jisho
924	教育	きょういく	education	69	0.88	849	Jisho
925	想像	そうぞう	imagination, image	69	0.92	5084	Jisho
926	実は	じつは	actually, in fact	69	0.85	2598	Jisho
927	許す	ゆるす	allow, permit, forgive	69	0.96	1725	Jisho
928	表	ひょう	table, chart	68	0.67	1055	Jisho
929	文化	ぶんか	culture	68	0.94	977	Jisho
930	八	はち	eight	68	0.89	18	Jisho
931	食べ物	たべもの	food	68	0.83	219	Jisho
932	借りる	かりる	borrow, rent	68	0.94	930	Jisho
933	だけれど	だけれど	despite, though	68	0.87		Jisho
934	準備	じゅんび	preparation	68	1	1233	Jisho
935	二月	にがつ	February	68	0.71		Jisho
936	や	や	COPULA (dialectal)	68	0.71		Jisho
937	月	つき	month; moon	68	0.92	45	Jisho
938	世の中	よのなか	world, society	68	0.86	4265	Jisho
939	インターネット	いんたーねっと	Internet	68	0.96		Jisho
940	春	はる	spring	68	0.93	196	Jisho
941	旅	たび	trip, journey	68	0.91	4757	Jisho
942	二年	にねん	two years	68	0.97		Jisho
943	寒い	さむい	cold	68	0.78	203	Jisho
944	年	ねん	year	68	0.97	58	Jisho
945	同様	どうよう	similar, same	67	0.87	1105	Jisho
946	一般	いっぱん	general	67	0.95	1178	Jisho
947	第一	だいいち	first	67	0.65	4788	Jisho
948	三年	さんねん	three years	67	0.97		Jisho
949	申す	もうす	say, be (humble)	67	0.67	4582	Jisho
950	押す	おす	push, press	67	0.94		Jisho
951	責任	せきにん	responsibility	67	0.93	1332	Jisho
952	選択	せんたく	selection, choice	67	0.96	5029	Jisho
953	負ける	まける	lose, be beaten	67	0.9	247	Jisho
954	技術	ぎじゅつ	technique, skill	66	0.93	907	Jisho
954	技術	ぎじつ	technique, skill	66	0.93	907	Jisho
955	一般的	いっぱんてき	general, common, ordinary	66	0.99		Jisho
956	そば	そば	side, beside	66	0.86	1506	Jisho
957	減る	へる	decrease, become less	66	0.98	980	Jisho
958	記事	きじ	article	66	0.85	2923	Jisho
959	本人	ほんにん	person himself/herself, person in question	66	0.98	4071	Jisho
960	焼く	やく	roast, bake	66	0.89	1660	Jisho
961	たまに	たまに	occasionally, once in a while	66	0.71	4811	Jisho
962	慣れる	なれる	get used to	66	0.84	863	Jisho
963	もしくは	もしくは	or, otherwise	66	0.72		Jisho
964	出会う	であう	meet, come across	66	0.91	4183	Jisho
965	推進	すいしん	propulsion	66	0.36	2982	Jisho
966	自ら	みずから	personally, oneself, own	66	0.88	4807	Jisho
967	作業	さぎょう	operation, work	66	0.99	899	Jisho
968	私自身	わたしじしん	myself, my own	66	0.77		Jisho
969	たび	たび	every time	66	0.97		Jisho
970	付き合う	つきあう	associate with, go out with, go along with	65	0.76	5298	Jisho
971	半分	はんぶん	half	65	0.95	559	Jisho
972	条件	じょうけん	condition	65	0.95	1355	Jisho
973	医者	いしゃ	doctor	65	0.82	1190	Jisho
974	振る	ふる	wave, shake, swing	65	0.88	1445	Jisho
975	関心	かんしん	interest	65	0.94	2928	Jisho
976	表示	ひょうじ	indication	65	0.9		Jisho
977	秋	あき	autumn, fall	65	0.93	198	Jisho
978	明るい	あかるい	bright, light; cheerful	65	0.94	522	Jisho
979	趣味	しゅみ	hobby	65	0.83	1513	Jisho
980	生徒	せいと	student, pupil	65	0.96	833	Jisho
981	相当	そうとう	considerable	65	0.85	5005	Jisho
982	従う	したがう	obey, follow	65	0.71	2997	Jisho
983	検討	けんとう	consideration, discussion examination	65	0.61	1539	Jisho
984	占める	しめる	occupy, account for	65	0.46	1608	Jisho
985	まさに	まさに	exactly	64	0.95		Jisho
986	選手	せんしゅ	player, athlete	64	0.84	1313	Jisho
987	以下	いか	below, the following	64	0.61	2664	Jisho
988	大きさ	おおきさ	size	64	1	432	Jisho
989	調査	ちょうさ	investigation	64	0.63	1278	Jisho
990	分	ぶん	part, share, portion	64	0.97	413	Jisho
991	実家	じっか	one’s parents’ home	64	0.72		Jisho
992	発表	はっぴょう	announcement, publication	64	0.94	1050	Jisho
993	むしろ	むしろ	rather, if anything	64	0.93	4037	Jisho
994	作成	さくせい	make, create	64	0.78		Jisho
995	名	な	name	64	0.82	4380	Jisho
996	確保	かくほ	securement, reservation	64	0.66	2804	Jisho
997	まるで	まるで	just like, quite	64	0.83	4176	Jisho
998	運ぶ	はこぶ	carry, transport, move	64	0.94	1007	Jisho
999	こともある	こともある	sometimes, can be	64	0.85		Jisho
1000	てはいけない	てはいけない	must not, should not	64	0.91		Jisho
1000	ちゃいけない	ちゃいけない	must not, should not	64	0.91		Jisho
1001	正しい	ただしい	right, accurate, proper	64	0.97	1267	Jisho
1002	ほぼ	ほぼ	about, nearly, almost	64	0.95	496	Jisho
1003	表わす	あらわす	show, express, symbolize	64	0.88		Jisho
1004	毎年	まいとし	every year, annually	63	0.97	490	Jisho
1005	文字	もじ	letter, character, writing	63	0.92	593	Jisho
1006	空	そら	sky, air	63	0.9	2055	Jisho
1007	に対し	にたいし	toward; against; in contrast to	63	0.57		Jisho
1008	明日	あした	tomorrow	63	0.49	4106	Jisho
1009	役割	やくわり	part, role	63	0.8	4563	Jisho
1010	地球	ちきゅう	earth, globe	63	0.95	1438	Jisho
1011	公園	こうえん	park	63	0.9	1242	Jisho
1012	個人	こじん	individual	63	0.99	879	Jisho
1013	やら	やら	and, or	63	0.85		Jisho
1014	消える	きえる	go off; disappear	63	0.89	714	Jisho
1015	激しい	はげしい	fierce, intense, severe	63	0.95	1745	Jisho
1016	短い	みじかい	short	63	0.99	178	Jisho
1017	薬	くすり	medicine	63	0.88	1064	Jisho
1018	試合	しあい	match, game, bout	63	0.84	2397	Jisho
1019	成長	せいちょう	growth	63	1	2860	Jisho
1020	おなか	おなか	stomach, belly	62	0.79	300	Jisho
1021	機能	きのう	function, capability, feature	62	0.92	1222	Jisho
1022	ボール	ぼーる	ball	62	0.89	886	Jisho
1023	少年	しょうねん	boy, juvenile	62	0.93	435	Jisho
1024	方向	ほうこう	direction, course	62	0.89	534	Jisho
1025	遅い	おそい	late; slow	62	0.91	265	Jisho
1026	資料	しりょう	document, material, data	62	0.5	2881	Jisho
1027	タイプ	たいぷ	type	62	0.92	4094	Jisho
1028	扱う	あつかう	deal with, handle, treat	62	0.97	3473	Jisho
1029	指摘	してき	designation	62	0.66	3130	Jisho
1030	ヨーロッパ	よーろっぱ	Europe	62	0.93		Jisho
1031	除く	のぞく	remove; except; get rid of	62	0.71	1560	Jisho
1032	それら	それら	those, these, they	62	0.89		Jisho
1033	ご存じ	ごぞんじ	know, knowing (honorific)	62	0.89	2793	Jisho
1034	意外	いがい	unexpected, surprising	61	0.88	2800	Jisho
1035	一週間	いっしゅうかん	one week	61	0.79		Jisho
1036	何回	なんかい	how many times	61	0.83		Jisho
1037	政府	せいふ	government	61	0.69	1307	Jisho
1038	分ける	わける	divide, distribute; classify	61	0.98	414	Jisho
1039	計画	けいかく	project, schedule, plan	61	0.87	1069	Jisho
1040	段階	だんかい	grade, stage, step	61	0.88	727	Jisho
1041	量	りょう	quantity, volume, amount	61	1	4410	Jisho
1042	田舎	いなか	countryside; one’s hometown	61	0.67	3941	Jisho
1043	感動	かんどう	deep emotion	61	0.85	3033	Jisho
1044	スポーツ	すぽーつ	sports	61	0.9	551	Jisho
1045	感覚	かんかく	sense; sensation, feeling	61	0.94	3032	Jisho
1046	地元	じもと	home area, local area	61	0.96		Jisho
1047	勝手	かって	on one’s own, at one’s convenience	60	0.87	2418	Jisho
1048	さすが	さすが	as might be expected, as one would expect	60	0.85		Jisho
1049	寂しい	さびしい	lonely, lonesome	60	0.78	1888	Jisho
1050	再び	ふたたび	again, once more	60	0.9	1704	Jisho
1051	利く	きく	act, work	60	0.9	2442	Jisho
1052	勤める	つとめる	be employed, work for	60	0.91	1337	Jisho
1053	吸う	すう	breathe in, sip, smoke	60	0.81	1687	Jisho
1054	流す	ながす	flush; pour; drain	60	0.96	5149	Jisho
1055	希望	きぼう	hope, wish, request	60	0.94	3360	Jisho
1056	急	きゅう	urgent, sudden; steep; sharp	60	0.92	943	Jisho
1057	勧める	すすめる	encourage, recommend	60	0.91	3824	Jisho
1058	年齢	ねんれい	age, years	60	0.96	5443	Jisho
1059	フランス	ふらんす	France	60	0.96		Jisho
1060	仕方	しかた	way, method	59	0.97	610	Jisho
1061	なし	なし	without, no	59	0.98		Jisho
1062	さて	さて	well, now	59	0.84		Jisho
1063	疲れる	つかれる	get tired	59	0.81	1203	Jisho
1064	落とす	おとす	drop, lose, turn down	59	0.93	1405	Jisho
1065	人気	にんき	popularity	59	0.85	513	Jisho
1066	弱い	よわい	weak, faint, light	59	0.97	241	Jisho
1067	まとめる	まとめる	summarize, settle, gather	59	0.97	516	Jisho
1068	格好	かっこう	appearance, shape, look	59	0.88	2246	Jisho
1069	渡る	わたる	cross, go across	59	0.96	643	Jisho
1070	患者	かんじゃ	patient, case	59	0.86	1639	Jisho
1071	壁	かべ	wall, barrier	59	0.89	1760	Jisho
1072	道路	どうろ	road, way, street	59	0.95	632	Jisho
1073	参る	まいる	go, come, visit (humble); be in trouble, be embarrassed	59	0.52	5066	Jisho
1074	反対	はんたい	opposition, contrast, objection	59	0.98	1169	Jisho
1075	他人	たにん	others, unrelated person, stranger	59	0.94	4228	Jisho
1076	提供	ていきょう	offer	59	0.79	1279	Jisho
1077	空気	くうき	air, atmosphere	59	0.97	510	Jisho
1078	去年	きょねん	last year	58	0.86	271	Jisho
1079	肩	かた	shoulder	58	0.86	388	Jisho
1080	知れる	しれる	come out, come to light, be discovered	58	0.75	2283	Jisho
1081	匂い	におい	smell, odor, scent	58	0.89	1828	Jisho
1082	銀行	ぎんこう	bank	58	0.99	682	Jisho
1083	実現	じつげん	realization, implementation	58	0.86	1032	Jisho
1084	ありがとう	ありがとう	thank you	58	0.86		Jisho
1085	購入	こうにゅう	buying	58	0.81	3559	Jisho
1086	十年	じゅうねん	ten years, decade	58	0.96		Jisho
1087	右	みぎ	right	58	0.92	84	Jisho
1088	全体	ぜんたい	total, whole, entire	58	0.81	659	Jisho
1089	話題	わだい	topic, subject	58	0.93	4492	Jisho
1090	認識	にんしき	recognition, awareness	58	0.85	4967	Jisho
1091	安心	あんしん	peace of mind, relief	58	0.97	759	Jisho
1092	雪	ゆき	snow	58	0.95	515	Jisho
1093	ポイント	ぽいんと	point	58	0.89		Jisho
1094	十	じゅう	ten	58	0.94	23	Jisho
1095	仲間	なかま	company, fellow, mate, group	57	0.95	5427	Jisho
1096	かつ	かつ	besides, also, as well	57	0.68		Jisho
1097	知識	ちしき	knowledge, information	57	0.99	4966	Jisho
1098	多少	たしょう	more or less; somewhat; a little	57	0.93	4047	Jisho
1099	緑	みどり	green; greenery	57	0.94	346	Jisho
1100	解決	かいけつ	solution, settlement	57	0.93	764	Jisho
1101	狭い	せまい	narrow, small	57	0.96	382	Jisho
1102	一時間	いちじかん	one hour	57	0.9		Jisho
1103	失敗	しっぱい	failure, mistake	57	0.96	2873	Jisho
1104	いきなり	いきなり	suddenly, without notice	57	0.89	2323	Jisho
1105	成功	せいこう	success, achievement	57	0.95	1259	Jisho
1106	マンション	まんしょん	apartment, condominium, flat	57	0.87	596	Jisho
1107	協力	きょうりょく	cooperation, collaboration	57	0.77	468	Jisho
1108	伯父	おじ	uncle	57	0.83		Jisho
1109	時々	ときどき	sometimes, once in a while, on occasion	57	0.92	31	Jisho
1110	産む	うむ	give birth; produce	57	0.97		Jisho
1110	生む	うむ	give birth; produce	57	0.97		Jisho
1111	卒業	そつぎょう	graduation	57	0.87	1348	Jisho
1112	降る	ふる	fall, come down	57	0.91	987	Jisho
1113	野菜	やさい	vegetable	57	0.95	690	Jisho
1114	自分自身	じぶんじしん	oneself	56	0.84		Jisho
1115	報告	ほうこく	report, information, account	56	0.83	753	Jisho
1116	落ち着く	おちつく	settle, calm down	56	0.95	3093	Jisho
1117	決定	けってい	decision, determination	56	0.81	960	Jisho
1118	割合	わりあい	comparatively	56	0.53	4564	Jisho
1119	移動	いどう	movement	56	0.99	2566	Jisho
1120	いまだ	いまだ	still, yet, so far	56	0.95		Jisho
1121	血	ち	blood	56	0.86	1692	Jisho
1122	応ずる	おうずる	answer, respond, accept	56	0.73		Jisho
1122	応じる	おうじる	answer, respond, accept	56	0.73		Jisho
1123	涙	なみだ	tear	56	0.88	1633	Jisho
1124	表情	ひょうじょう	expression, facial expression, look	56	0.79	4682	Jisho
1125	ああ	ああ	like that	56	0.71	2912	Jisho
1126	逃げる	にげる	run away, escape	56	0.9	1390	Jisho
1127	次第	しだい	depend on; as soon as	56	0.87	2690	Jisho
1128	楽	らく	comfort, ease, comfortable	56	0.88	4692	Jisho
1129	やがて	やがて	soon, before long, after all	56	0.78	4151	Jisho
1130	ではありません	ではありません	not, no	55	0.97		Jisho
1130	じゃありません	じゃありません	not, no	55	0.97		Jisho
1131	かつて	かつて	once, before, ever, former	55	0.9	546	Jisho
1132	ごみ	ごみ	rubbish, garbage, trash	55	0.84	1406	Jisho
1133	警察	けいさつ	police	55	0.96	1384	Jisho
1134	兄	あに	elder brother	55	0.85	301	Jisho
1135	くれる	くれる	give	55	0.84	130	Jisho
1136	代わり	かわり	substitute, replacement, alternative	55	0.94	2518	Jisho
1137	外国	がいこく	foreign country	55	0.91	668	Jisho
1138	細かい	こまかい	small, fine; trivial; sensitive	55	0.98	1533	Jisho
1139	静か	しずか	quiet, silent	55	0.91	1510	Jisho
1140	腰	こし	back, lower back, waist, hip	55	0.85	373	Jisho
1141	開催	かいさい	holding, opening	55	0.66	1723	Jisho
1142	瞬間	しゅんかん	moment, instant, second	55	0.91	3777	Jisho
1143	近付く	ちかづく	approach, get closer to	55	0.92	1548	Jisho
1144	わずか	わずか	a few, a little, a bit	55	0.92	4157	Jisho
1145	暗い	くらい	dark; depressed	55	0.9	524	Jisho
1146	届く	とどく	reach, arrive	55	0.83	815	Jisho
1147	窓	まど	window	55	0.88	1125	Jisho
1148	ストレス	すとれす	stress	55	0.87	2414	Jisho
1149	伸ばす	のばす	extend, lengthen; postpone	54	0.96	5373	Jisho
1150	ドア	どあ	door	54	0.8	250	Jisho
1151	森	もり	forest, woods, grove	54	0.9	499	Jisho
1152	目標	もくひょう	goal, objective, target	54	0.96	4990	Jisho
1153	本来	ほんらい	originally, essentially, by nature, proper	54	0.99	4070	Jisho
1154	重い	おもい	heavy, important	54	0.97	222	Jisho
1155	変更	へんこう	change, modification, revision	54	0.86	4625	Jisho
1156	感謝	かんしゃ	gratitude, appreciation	54	0.94	3348	Jisho
1157	腕	うで	arm; skill, ability	54	0.84	391	Jisho
1158	手術	しゅじゅつ	surgery, operation	54	0.84	908	Jisho
1159	当たり前	あたりまえ	natural, usual, common, ordinary	54	0.93	2425	Jisho
1160	時点	じてん	point in time, as of	54	0.97		Jisho
1161	一日	ついたち	first (date)	54	0.63	41	Jisho
1162	馬鹿	ばか	foolish	54	0.84	1980	Jisho
1163	忙しい	いそがしい	busy, occupied	54	0.87	1202	Jisho
1164	おく	おく	at; in; on	54	0.44		Jisho
1165	愛する	あいする	love, care	54	0.89	366	Jisho
1166	それでは	それでは	then, well, so	54	0.92		Jisho
1166	それじゃ	それじゃ	then, well, so	54	0.92		Jisho
1167	遠い	とおい	far, distant	53	0.94	176	Jisho
1168	苦労	くろう	hardship, difficulty, trouble	53	0.91	3320	Jisho
1169	押さえる	おさえる	press down, hold	53	0.95	858	Jisho
1170	課題	かだい	subject; assignment, task	53	0.79	1145	Jisho
1171	とともに	とともに	together with, with	53	0.33		Jisho
1172	見つかる	みつかる	be found, be discovered	53	0.92	153	Jisho
1173	うそ	うそ	lie, falsehood	53	0.89		Jisho
1174	仰る	おっしゃる	say, tell, speak (honorific)	53	0.66		Jisho
1175	主張	しゅちょう	argument, claim	53	0.9	1755	Jisho
1176	施設	しせつ	facility, institution, plant	53	0.79	1235	Jisho
1177	チェック	ちぇっく	check	53	0.93		Jisho
1178	一ヶ月	いっかげつ	one month	53	0.82		Jisho
1179	ものの	ものの	but, although, despite	53	0.82		Jisho
1180	展開	てんかい	development	53	0.92	5556	Jisho
1181	事業	じぎょう	business, enterprise, project	53	0.61	2440	Jisho
1182	データ	でーた	data	52	0.94	4006	Jisho
1183	役	やく	part, role, duty	52	0.94	4437	Jisho
1184	伸びる	のびる	grow, stretch, extend	52	1	1587	Jisho
1185	通常	つうじょう	normally, ordinary, regular	52	0.99	1272	Jisho
1186	ピアノ	ぴあの	piano	52	0.77	811	Jisho
1187	行為	こうい	action; motion; behavior	52	0.86	3421	Jisho
1188	悩む	なやむ	be worried, be troubled, suffer	52	0.86	5034	Jisho
1189	第二	だいに	second, secondary; another	52	0.47		Jisho
1190	議論	ぎろん	argument, discussion, controversy	52	0.66	2736	Jisho
1191	記録	きろく	record, document	52	0.96	1293	Jisho
1192	当てる	あてる	hit, put, expose, guess	52	0.97	2424	Jisho
1193	出来事	できごと	event, affair, happening	52	0.9	4196	Jisho
1194	温かい	あたたかい	warm, genial	52	0.92		Jisho
1195	おかげ	おかげ	thanks, virtue	52	0.9		Jisho
1196	安全	あんぜん	safe	52	0.86	662	Jisho
1197	眺める	ながめる	see, view, gaze	52	0.88	5803	Jisho
1198	いかに	いかに	how, in what way	52	0.95	2099	Jisho
1199	設置	せっち	installation	52	0.69	3190	Jisho
1200	極めて	きわめて	very, extremely	52	0.71	3202	Jisho
1201	入院	にゅういん	hospitalization, admission to hospital	52	0.88	1188	Jisho
1202	積極的	せっきょくてき	active, positive, aggressive	52	0.71	3254	Jisho
1203	事故	じこ	accident, incident, trouble	52	0.97	615	Jisho
1204	たたく	たたく	slap, hit, knock, clap	52	0.9		Jisho
1205	としても	としても	assuming, even if	52	0.94		Jisho
1206	会話	かいわ	conversation	51	0.9	602	Jisho
1207	方々	かたがた	people	51	0.86	4053	Jisho
1208	要る	いる	need, want	51	0.95	249	Jisho
1209	鳥	とり	bird; poultry	51	0.88	1732	Jisho
1210	何とか	なんとか	somehow	51	0.8	4020	Jisho
1211	市	し	city, town	51	0.59	2303	Jisho
1212	眠る	ねむる	sleep	51	0.87	1867	Jisho
1213	自信	じしん	confidence	51	0.95	2712	Jisho
1214	固い	かたい	hard, solid, stiff	51	0.94	1717	Jisho
1215	戦後	せんご	postwar, after the war	51	0.94	3080	Jisho
1216	値段	ねだん	price, value, cost	51	0.87	730	Jisho
1217	通じる	つうじる	lead; communicate, understand	51	0.92	4211	Jisho
1218	動かす	うごかす	move, shift, operate	51	0.96	1019	Jisho
1219	トイレ	といれ	toilet, restroom, bathroom	51	0.87	791	Jisho
1220	あんな	あんな	such, like that	51	0.86		Jisho
1221	避ける	さける	avoid, keep away from	51	0.97	3607	Jisho
1222	お勧め	おすすめ	recommendation, advice	51	0.67		Jisho
1223	野球	やきゅう	baseball	51	0.77	1439	Jisho
1224	穴	あな	hole, pit	51	0.92	1887	Jisho
1225	クリック	くりっく	click	51	0.54		Jisho
1226	捕らえる	とらえる	catch, grasp, seize, arrest	51	0.9		Jisho
1227	昨年	さくねん	last year	50	0.8	525	Jisho
1228	減少	げんしょう	decrease, reduction	50	0.49	2536	Jisho
1229	洗う	あらう	wash	50	0.92	1412	Jisho
1230	左	ひだり	left	50	0.87	85	Jisho
1231	珍しい	めずらしい	rare, unusual, unique	50	0.91	1702	Jisho
1232	尋ねる	たずねる	ask, look for	50	0.83	1904	Jisho
1233	一言	ひとこと	one word, single word, brief comment	50	0.98	4171	Jisho
1234	男の子	おとこのこ	boy, male child	50	0.88	503	Jisho
1235	制度	せいど	system, institution	50	0.76	853	Jisho
1236	買い物	かいもの	shopping	50	0.86	795	Jisho
1237	チーム	ちーむ	team	50	0.86	4088	Jisho
1238	登場	とうじょう	entry, appearance	50	0.82	5011	Jisho
1239	期間	きかん	period, term, interval	50	0.89	937	Jisho
1240	金額	きんがく	amount of money	50	0.85	2452	Jisho
1241	塩	しお	salt	50	0.94	1574	Jisho
1242	奥	おく	inner part, back; bottom	50	0.88	1615	Jisho
1243	九	きゅう	nine	50	0.88	403	Jisho
1244	まだまだ	まだまだ	still, still more	49	0.92		Jisho
1245	習う	ならう	take lessons, be taught, learn	49	0.69	862	Jisho
1246	番組	ばんぐみ	show, program	49	0.88	1323	Jisho
1247	一時	いちじ	at one time, temporary, for a while	49	0.54	2001	Jisho
1248	ケース	けーす	case	49	0.97	2008	Jisho
1249	傾向	けいこう	tendency, trend, inclination	49	0.86	1750	Jisho
1250	日々	ひび	every day, daily	49	0.94	4009	Jisho
1251	拡大	かくだい	enlargement, expansion	49	0.71	1330	Jisho
1252	レベル	れべる	level	49	0.98	4031	Jisho
1253	よろしく	よろしく	well, properly, best regards	49	0.56	1721	Jisho
1254	疑問	ぎもん	question, problem, doubt	49	0.99	3409	Jisho
1255	それなり	それなり	in itself, as it is, in its way	49	0.9		Jisho
1256	現状	げんじょう	present condition, existing state	49	0.86	2935	Jisho
1257	ドイツ	どいつ	Germany	49	0.96		Jisho
1258	取り上げる	とりあげる	pick up, adopt; take away	48	0.95	4416	Jisho
1259	主に	おもに	mainly, for the most part, chiefly	48	0.98	2720	Jisho
1260	伯母	おば	aunt	48	0.84		Jisho
1261	パン	ぱん	bread	48	0.86	846	Jisho
1262	クラス	くらす	class	48	0.86	2082	Jisho
1263	肉	にく	meat, flesh, fat	48	0.91	687	Jisho
1264	なるべく	なるべく	as . . . as possible, if possible	48	0.91	4346	Jisho
1265	指	ゆび	finger	48	0.88	959	Jisho
1266	態度	たいど	attitude, manner, behavior	48	0.95	5021	Jisho
1267	地	ち	earth, ground, land, place	48	0.9	4219	Jisho
1268	全国	ぜんこく	nationwide, whole country, national	48	0.82	667	Jisho
1269	答え	こたえ	answer, solution	48	0.98	1170	Jisho
1270	世話	せわ	care	48	0.93	2189	Jisho
1271	差	さ	difference, gap, margin	48	0.98	2459	Jisho
1272	一切	いっさい	all, entirely, not . . . at all	48	0.98	2508	Jisho
1273	食う	くう	eat, consume	48	0.88	2123	Jisho
1274	文章	ぶんしょう	sentence; writing, text	48	0.97	1935	Jisho
1275	背景	はいけい	background, context, setting	48	0.88	1694	Jisho
1276	負担	ふたん	burden, load, charge	48	0.87	4516	Jisho
1277	事情	じじょう	circumstance, situation, reason	48	0.95	750	Jisho
1278	メンバー	めんばー	member, participant	48	0.94	4132	Jisho
1279	ようやく	ようやく	at last, gradually, barely	48	0.92		Jisho
1280	地方	ちほう	area, district, countryside	48	0.92	4223	Jisho
1281	豊か	ゆたか	abundant, plentiful, rich	48	0.93	5343	Jisho
1282	助ける	たすける	help, rescue, save	48	0.94	1382	Jisho
1283	詰まる	つまる	be blocked, be packed, be clogged	47	0.91	5664	Jisho
1284	一個	いっこ	one, piece	47	0.93		Jisho
1285	大阪	おおさか	Osaka	47	0.98		Jisho
1286	果たす	はたす	carry out, achieve, fulfil	47	0.84	4801	Jisho
1287	支える	ささえる	support, hold, sustain	47	0.94	2477	Jisho
